episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
103,0.0,0.0,0.0,-0.023846901545086285,-0.017771320486991704,-0.0003522608160851892,-0.0008355137550617741,-0.1061067826940375,0.0,1.0,1.0,1.0
104,0.0,-0.146,-0.00790556638509855,-0.01805921318699054,-0.014926436976410724,-0.0004344021390516161,-0.0008424567171588168,-0.10676777662438733,1.0,1.0,1.0,1.0
105,0.0,-0.038000000000000034,-0.0018478895156584345,-0.015071282781556422,-0.013056963285205076,-0.0004633716095014704,-0.0008551267761380867,-0.09493745609760296,1.0,1.0,1.0,1.0
106,-1.0,2.7920000000000003,0.27599841834717276,0.02304538729034769,0.0015664681615154587,-0.00010413022833258593,-0.0009353495747200933,-0.04224763397545775,0.0,0.0,1.0,1.0
107,0.0,2.2760000000000002,0.247283789656671,0.025837262933156094,0.007693250752712854,0.00013696361240981398,-0.00018266502070208126,0.025251846837636344,0.0,0.0,1.0,0.0
108,0.0,2.684,0.25566774623737853,0.02744528561128501,0.01356623939662979,0.00017374772211254936,-0.0002444181172195977,0.052637378903648335,0.0,0.0,1.0,0.0
109,0.0,2.162,0.24390794223826714,0.017426612805613514,0.016362673089000038,0.00023668835315634193,-0.00016594409389922982,0.05374669519252201,0.0,0.0,1.0,0.0
110,0.0,2.23,0.25135256988277727,0.019979418586063433,0.02349620220677777,0.00021496421103793192,-0.00012625081545405926,0.08877982335689588,0.0,0.0,1.0,0.0
111,0.0,2.578,0.27419697936609233,0.008521411498139397,0.012256926503681037,0.0002267530007385478,-0.0001793514980958421,0.049269807855164494,0.0,0.0,1.0,0.0
112,0.0,2.212,0.24490699734278124,0.023756868296773995,0.007789966743341776,0.0002001283432226499,-0.00018978845017014376,0.02501087057425111,0.0,0.0,1.0,0.0
113,0.0,1.1059999999999999,0.0957409972299169,0.0030128697983790864,-0.009566807737883383,-0.00032874430285784683,-0.0009533071291059866,-0.09359706247907659,0.0,1.0,1.0,1.0
114,0.0,1.756,0.1632273656813534,0.018921065565854517,0.012895440229998608,0.00013362387196319602,-0.00032091459337604535,0.046956102162545865,0.0,0.0,1.0,0.0
115,-1.0,2.326,0.23974438260152545,0.010510224492628756,-0.003295269878992115,-4.20888185814997e-05,-0.0009735958685323473,-0.047452378079936325,0.0,1.0,1.0,1.0
116,0.0,2.328,0.24531085353003163,0.01798740451910083,0.011459370554368489,0.00028050780161474,-0.00026494716784751645,0.04754998461152801,0.0,0.0,1.0,0.0
117,0.0,2.188,0.24611923509561304,0.014531399974956366,0.02401549487062992,0.00022824794999562925,-0.00012619027377517894,0.09020965547589876,0.0,0.0,1.0,0.0
118,-1.0,2.41,0.25692963752665243,0.012209120166032122,-0.002742418039001618,-5.136131523020564e-05,-0.0009562975094941815,-0.046676566517303425,0.0,1.0,1.0,1.0
119,0.0,2.546,0.25388911049062624,0.013375614357422683,0.009367898551301924,0.00025254926635617217,-0.00025510495648955686,0.032074509135104706,0.0,0.0,1.0,0.0
120,0.0,2.484,0.2575694732476151,0.02002378604670721,0.00793480114388809,0.00013399186554523127,-0.00016063701833969696,0.045651106627930454,0.0,0.0,1.0,0.0
121,-1.0,1.328,0.10521311994929489,-0.008167310793781843,0.0023707934664658342,-0.0003500032342445991,-0.0007184390344439472,-0.10658125342178923,0.0,0.0,1.0,1.0
122,0.0,2.58,0.26097511632611775,0.02333691595644627,0.009017320582169273,0.00019916872234785915,-0.00021039476507628816,0.02778566957735526,0.0,0.0,1.0,0.0
123,0.0,1.764,0.1974921630094044,0.04421226623234456,0.011646020730751312,0.00017016601547236115,-0.0002507753441264891,0.03839841504226235,0.0,0.0,1.0,0.0
124,0.0,2.6140000000000003,0.2571822117276663,0.024778958126008707,0.012788220582745544,0.00022023504565522336,-0.000243442986609631,0.06336806444689333,0.0,0.0,1.0,0.0
125,0.0,-0.06,-0.0040474905558553695,-0.0197046381530111,-0.00653018419286867,-0.0003526178409832204,-0.0007959575967751435,-0.061932004374120025,1.0,1.0,1.0,1.0
126,0.0,-0.11800000000000001,-0.0071662820357099475,-0.020604062111496402,-0.017800046836270306,-0.00037926522957392004,-0.000839311887220251,-0.07476979919285126,1.0,1.0,1.0,1.0
127,0.0,2.202,0.2051807677972419,0.021317469747645618,0.012515996064962417,0.00015677964482940278,-0.0002840508660511517,0.05531447973324419,0.0,0.0,1.0,0.0
128,0.0,1.73,0.2059033563437277,0.018487066280924988,0.009706637569150314,0.00022061577152018884,-0.00015406316243056308,0.03995067766251248,0.0,0.0,1.0,0.0
129,-1.0,0.97,0.0865607710155274,0.013852257626199654,0.0027178005287300834,-0.00023401038695879833,-0.0009254902841517377,-0.04453794682648066,0.0,0.0,1.0,1.0
130,-1.0,2.66,0.24693650204233197,0.028662806050525222,0.015241842946457687,0.00018979891777060336,-0.000264198861762829,0.04235097908596058,0.0,0.0,1.0,0.0
131,0.0,1.202,0.11023477622890682,0.0012427682548060703,0.00888939494896288,0.00011471334481550548,-0.00023996026801722953,0.02489579361502689,0.0,0.0,1.0,0.0
132,0.0,1.732,0.20314332629603565,0.0007790785892394791,-0.018326037500978463,-3.6292098486781716e-05,-0.0006880943631907281,-0.10236306505920245,0.0,1.0,1.0,1.0
133,-1.0,2.254,0.24132762312633832,0.03499178411398257,-0.0006781162109158467,-0.00022197015517176036,-0.0009302758042413781,-0.0644383483844149,0.0,1.0,1.0,1.0
134,0.0,1.352,0.1684105630293971,0.03347541109731288,0.010910462333146399,0.0001651661528652052,-9.077219399131382e-05,0.023813523359667438,0.0,0.0,1.0,0.0
135,-1.0,2.322,0.23698714023270054,0.03751734436885837,0.013701290801052462,0.0001959660692861131,-0.00026332570032681565,0.03342568137827673,0.0,0.0,1.0,0.0
136,0.0,2.114,0.24304437801793516,0.017319953441214037,0.023193656722968355,0.00023220966123519153,-0.00014065544664767634,0.07690114353748431,0.0,0.0,1.0,0.0
137,-1.0,1.806,0.14796001966246108,0.012376903807692796,0.018717437871529647,7.642787062164325e-05,-0.00030102310917534095,0.04285610283185959,0.0,0.0,1.0,0.0
138,-1.0,2.684,0.25812656280053853,0.028898174941246246,0.016112087007741152,0.00023971211431318272,-0.0002782829624305165,0.048529808529378826,0.0,0.0,1.0,0.0
139,0.0,-0.048,-0.0043541364296081275,-0.00991248414667048,0.001766030893415255,3.849771954859515e-05,-0.00039595908770933755,-0.006273433404801965,1.0,0.0,1.0,1.0
140,0.0,0.78,0.05502257336343115,-0.026856418722745856,-0.012797351893502042,-0.0004332438434080365,-0.0007710825225883507,-0.1027295284499262,0.0,1.0,1.0,1.0
141,0.0,1.3,0.17105263157894737,0.04974132453689191,0.023340210089670122,0.00018045325036569737,1.4066504139396133e-05,0.0951282094852324,0.0,0.0,0.0,0.0
142,0.0,2.042,0.19836798134835826,0.012534301966908856,0.011822658693204756,0.00017274672759165868,-0.000227012786491414,0.061027538537310994,0.0,0.0,1.0,0.0
143,-1.0,2.738,0.28007364975450083,0.03169451558684139,0.002008339042116662,-0.00017841224062765232,-0.000960361063249893,-0.05110810809282473,0.0,0.0,1.0,1.0
144,0.0,2.6,0.25184037194885706,0.02326899839042862,0.01376119729614162,0.00023988565076485727,-0.0002664499682596877,0.04272991469950291,0.0,0.0,1.0,0.0
145,0.0,0.0,0.0,-0.01926959114868515,-0.0191050688700315,-0.00044500883407481246,-0.0008601953469492273,-0.08975200090513305,0.0,1.0,1.0,1.0
146,0.0,2.536,0.2569922983380624,0.018713625784555765,0.0079738068761162,0.00015668432952717446,-0.00016401083312030587,0.03037136224100359,0.0,0.0,1.0,0.0
147,0.0,2.5500000000000003,0.2708731676226896,0.008412116022521704,0.02510556905860805,0.0001984334786856955,-0.00013752153896106787,0.06382471287808436,0.0,0.0,1.0,0.0
148,0.0,2.376,0.2577006507592191,0.023782940933462643,0.020443001108006755,0.0001379596869063596,-0.00013255383448499826,0.04715503389783854,0.0,0.0,1.0,0.0
149,0.0,-0.24,-0.018080458038270304,-0.017274975418713215,-0.01644637340551469,-0.00038639480370285923,-0.0007770465453580944,-0.09444841461174755,1.0,1.0,1.0,1.0
150,-1.0,1.3599999999999999,0.11210023079459282,0.013578482428108177,-0.0017485529814834193,-0.0003837498182859858,-0.001002609280774844,-0.09286574768898581,0.0,1.0,1.0,1.0
