episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
146,0.0,-0.003999999999999997,-0.0004053506282934742,-0.001034484856397469,-7.678679908742873e-05,-4.391551660528313e-06,6.2315545704790995e-06,-0.005425938664598395,1.0,1.0,0.0,1.0
147,0.0,0.0,0.0,-0.003093175754331129,0.00012987664135585483,-4.16310902563808e-06,5.907650216950468e-06,-0.0023815909622265374,0.0,0.0,0.0,1.0
148,0.0,0.0,0.0,-0.001024733159010069,-0.00012503647746546671,-8.39232981807549e-08,9.03536965154891e-06,0.0004935190249729937,0.0,1.0,0.0,0.0
149,0.0,0.021999999999999992,0.0016573753201747782,-0.004509861201818427,-0.002537247258751242,-1.9876045142845676e-05,-2.966410726079334e-05,-0.0021816301358743573,0.0,1.0,1.0,1.0
150,0.0,0.01800000000000001,0.001483679525222552,-0.0027921869902892,0.0007282445730106488,1.1746638602591142e-05,6.612498217937416e-06,-0.0004682591112231682,0.0,0.0,0.0,1.0
151,0.0,0.0,0.0,-0.004638549528750896,-0.00033705794669670365,-7.307541469868308e-06,-2.400296423120049e-06,-0.007098508021876115,0.0,1.0,1.0,1.0
152,0.0,-0.01,-0.0010022048506714773,-0.0021898897414175944,-3.050952915245944e-05,-2.9381551932892817e-06,-2.913737634644125e-06,-0.004495947438772907,1.0,1.0,1.0,1.0
153,0.0,0.0,0.0,-0.0022864736366493,0.00016974433045927224,-1.2259065579670091e-05,-2.7355421280915546e-05,-0.007584108447608873,0.0,0.0,1.0,1.0
154,0.0,0.0,0.0,-0.0015862292406938344,-0.0004849366778265779,-1.2400919766213363e-05,-2.7124573854607665e-05,-0.010919970955898056,0.0,1.0,1.0,1.0
155,0.0,0.0,0.0,-0.0004303315266154517,-0.0001455556601643454,5.289963978394514e-06,1.3903000797696712e-05,0.0012294399766160369,0.0,1.0,0.0,0.0
156,0.0,0.0020000000000000018,0.00017873100983020578,-0.001324035992538733,-0.00037092078439851517,-1.3386601847237625e-06,-1.738926788057366e-06,-0.0007445194650952391,0.0,1.0,1.0,1.0
157,0.0,0.040000000000000036,0.0043131334914815606,-0.003470622675999069,-0.0006984976141040516,-4.415496695637762e-06,-3.698005601519578e-06,-0.0030258800200838043,0.0,1.0,1.0,1.0
158,0.0,0.006000000000000005,0.00035473572188719424,-0.003464208917499212,-0.0013536890769340615,-1.369027830182756e-05,-1.8795703928250595e-05,-0.0026454510411515475,0.0,1.0,1.0,1.0
159,0.0,-0.004,-0.00036523009495982464,-0.0013885877100320854,-0.00012587465349228263,5.685465984007522e-06,1.986137088394517e-05,-0.0012013828028900053,1.0,1.0,0.0,1.0
160,0.0,-0.07,-0.0040683482506102524,-0.002645065403793362,-0.0002310551143238082,3.859198150874118e-06,4.911252054438757e-06,-0.003858882212888992,1.0,1.0,0.0,1.0
161,0.0,0.0,0.0,-0.0029897602694415604,0.000597825595395101,9.538859272126016e-07,3.2471988797340835e-05,0.00985883640336166,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,-0.00020552521735457685,-0.0001843851790530593,-1.614506546899954e-06,-5.616888482644616e-06,-0.004134970016178713,0.0,1.0,1.0,1.0
163,0.0,0.0,0.0,-0.00330748655038747,-0.0009406187004896201,-3.491234145362222e-05,-8.14548835382982e-05,-0.014271878385601955,0.0,1.0,1.0,1.0
164,0.0,-0.006000000000000005,-0.0006648936170212776,-0.001696938633842543,-0.0007900826976530127,-2.9902208813431877e-06,-6.76782103143812e-06,-6.461558385723043e-05,1.0,1.0,1.0,1.0
165,0.0,0.07800000000000001,0.004993597951344429,0.0005440355312856804,0.0025005442076976997,1.6565220897024266e-05,1.665993072820721e-05,0.00018458902019719003,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,-0.0010718996452278723,-0.00048011252454615433,3.306611801004184e-06,5.104480519588228e-06,-0.0052366563803257216,0.0,1.0,0.0,1.0
167,0.0,0.0,0.0,-0.0009966702969438357,-6.464068864949629e-07,-6.38877888560561e-06,8.963983868711832e-06,-0.0025699541531155057,0.0,1.0,0.0,1.0
168,0.0,0.0,0.0,-0.005190938500237524,-0.0001390323158764785,-8.922576633990306e-07,-8.706038861742852e-06,-0.0029472000704480195,0.0,1.0,1.0,1.0
169,0.0,0.0,0.0,-0.00022004661572053164,0.00011978278065318156,-1.2675891541162046e-05,-1.6167200355505498e-05,-0.003880262926411776,0.0,0.0,1.0,1.0
170,0.0,-0.003999999999999997,-0.00038557933294775405,-0.005761596519175988,-0.0008568216180319561,-7.254933810195777e-06,-1.4368802495724666e-05,-0.003812002608915205,1.0,1.0,1.0,1.0
171,0.0,0.0,0.0,-0.0011939118439457524,1.5726636683775774e-05,-1.4175997837154977e-05,-1.962575325756017e-05,-0.005111696659938131,0.0,0.0,1.0,1.0
172,0.0,0.0,0.0,-0.003808478204938348,-7.804096043256305e-05,2.6857311929155605e-06,2.1170559651342564e-05,-0.0033167010184016466,0.0,1.0,0.0,1.0
173,0.0,0.016000000000000014,0.001327360212377629,0.001425433826389183,0.0029727462267800722,1.5145389819943298e-06,-1.2826046446235057e-05,-0.0012983285422082658,0.0,0.0,1.0,1.0
174,0.0,-0.028,-0.0032802249297094657,0.0005412366449932537,0.00024457099492582873,1.4105069362581367e-06,2.3447575384202748e-06,-0.0025236938343693727,1.0,0.0,0.0,1.0
175,0.0,0.0,0.0,-0.0005996206982566976,0.00014072322242268502,-5.4152857391632754e-06,2.117879208915301e-06,-0.0022923510637277433,0.0,0.0,0.0,1.0
176,0.0,0.0,0.0,-0.002469563244109199,-9.016968540928247e-05,-1.4966622147493183e-06,1.0960970274287798e-05,-0.0023801615995699688,0.0,1.0,0.0,1.0
177,0.0,-0.5579999999999999,-0.04372355430183357,-0.01380276320739579,-0.01250932130036475,0.00040282135189989425,0.0006254715397524778,0.0841018316314337,1.0,1.0,0.0,0.0
178,0.0,0.262,0.022747004688313942,-0.010433402067670516,-0.00925375518501009,-0.00010923203548093667,-0.00020213149848606583,-0.02525697348784181,0.0,1.0,1.0,1.0
179,0.0,0.0,0.0,-0.002155050502938613,-0.00022517341308358682,-8.511379311949363e-06,-1.1715382912601995e-05,-0.0035497296071777262,0.0,1.0,1.0,1.0
180,0.0,0.05999999999999994,0.004283266704740149,-0.0018229096167928505,0.0020007035771680975,1.8803265656906916e-05,3.418144916619555e-05,-0.0011072216934053525,0.0,0.0,0.0,1.0
181,0.0,0.0,0.0,-0.0018632886430921397,-0.00017402365191710248,-1.385679102030397e-05,-2.07143019910967e-05,-0.006793556152544317,0.0,1.0,1.0,1.0
182,0.0,0.0,0.0,-6.218131948469707e-05,0.0001545785868144467,-8.36919864956201e-06,-5.271817309220517e-06,-0.0035826343953539175,0.0,0.0,1.0,1.0
183,0.0,0.0,0.0,-0.0006529397138113069,-0.00028450886493259706,5.943616784083883e-07,-1.9792001379700963e-06,-0.011199662873140892,0.0,1.0,1.0,1.0
184,0.0,0.064,0.004725339633786178,-0.0005858464994270285,0.0014011531511136308,8.849442391665194e-06,8.3097013947259e-06,-0.0003982494660124125,0.0,0.0,0.0,1.0
185,0.0,0.0,0.0,-0.00412964382144379,0.0003083717817272229,9.066971913651838e-06,4.0679267298929526e-05,0.017004939687552706,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,-0.0014774222156233446,-0.00010982171404038538,3.767010497480062e-06,1.421203133635207e-05,-0.0013177848035016149,0.0,1.0,0.0,1.0
187,0.0,-0.0040000000000000036,-0.00021831677764436175,-0.0025880200307621115,-0.0002981518357407162,-3.6774934909240137e-06,-1.0108925150857824e-06,-0.002948132141155968,1.0,1.0,1.0,1.0
188,0.0,0.0,0.0,-0.0016383505657595887,-4.0077219642890155e-06,-8.908583714687117e-06,-4.155054472541376e-06,-0.004782503022564777,0.0,1.0,1.0,1.0
189,0.0,0.0,0.0,0.00024238329919142043,-0.00019296744829146867,-7.133779882705169e-06,-1.22322503414432e-05,-0.0009062803304552836,0.0,1.0,1.0,1.0
190,0.0,0.0,0.0,4.0846961848112207e-05,-7.682784793369875e-05,-3.325327187443032e-06,7.795196723079018e-06,-0.0006330458390006455,0.0,1.0,0.0,1.0
191,0.0,0.0,0.0,-0.0034241936933140094,0.0003182113499616366,-8.346539950234702e-06,-5.896291631843375e-07,-0.0038743026356234944,0.0,0.0,1.0,1.0
192,0.0,0.07400000000000001,0.006003569690085996,-0.00949078512111709,-0.007147954725183925,-4.608003065657558e-05,-6.844760205858605e-05,0.0020915139980920427,0.0,1.0,1.0,0.0
193,0.0,0.0,0.0,-0.00535357832432487,0.0001661902069562335,2.3615657019733158e-05,7.026894127738911e-05,6.134995512691033e-06,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,3.075569658057831e-05,-0.0006173083059278668,-1.7935177742756233e-05,-3.928326844985911e-05,-0.018851628201912773,0.0,1.0,1.0,1.0
195,0.0,0.0,0.0,-0.00027729323388760163,6.616049165134724e-06,2.756982369439727e-06,2.3968409222130437e-06,-0.0011080339207800993,0.0,0.0,0.0,1.0
196,0.0,-0.016,-0.0018140589569160996,-0.019017163082361815,-0.02522864288595701,-0.00023346975755073355,-0.0005368844353353776,-0.10087761335949255,1.0,1.0,1.0,1.0
197,0.0,0.055999999999999994,0.00368372582554927,-0.003587958277382952,-0.0006855957767046769,-3.183401318566405e-06,-4.933739177589514e-06,-0.0016157442868899863,0.0,1.0,1.0,1.0
198,0.0,0.0,0.0,-0.0008930084860755971,8.154322211962814e-05,-2.2205806699620266e-06,-1.7817803599257283e-06,-0.0006139266424120826,0.0,0.0,1.0,1.0
199,0.0,0.0,0.0,-0.0016960957209041783,-0.00025220989964791496,-3.440744115801699e-06,-5.29936434363735e-06,-0.001803113074701268,0.0,1.0,1.0,1.0
200,0.0,0.0,0.0,-0.0034013384417690695,-0.0005019000463348869,-2.182283598430642e-06,-9.922484651834172e-06,0.00042094379894219713,0.0,1.0,1.0,0.0
